date_time,temperature,wind_speed,wind_dir,province
2020-07-01 00:00:00,28.7,53,250,bangkok
2020-07-01 03:00:00,28.7,53,250,bangkok
2020-07-01 06:00:00,28.7,33,280,bangkok
2020-07-01 09:00:00,28.7,33,280,bangkok
2020-07-01 12:00:00,29.2,33,280,bangkok
2020-07-01 15:00:00,28.7,33,280,bangkok
2020-07-01 18:00:00,28.5,33,280,bangkok
2020-07-01 21:00:00,28.5,33,280,bangkok
2020-07-02 00:00:00,28.5,33,280,bangkok
2020-07-02 03:00:00,28.5,33,280,bangkok
2020-07-02 06:00:00,28.5,27,260,bangkok
2020-07-02 09:00:00,28.5,26,250,bangkok
2020-07-02 12:00:00,28.5,35,260,bangkok
2020-07-02 15:00:00,29.1,35,275,bangkok
2020-07-02 18:00:00,29.1,35,275,bangkok
2020-07-02 21:00:00,28.7,40,285,bangkok
2020-07-03 00:00:00,28.8,35,275,bangkok
2020-07-03 03:00:00,28.8,34,270,bangkok
2020-07-03 06:00:00,28.8,31,260,bangkok
2020-07-03 09:00:00,28.8,31,250,bangkok
2020-07-03 12:00:00,28.8,53,250,bangkok
2020-07-03 15:00:00,28.0,53,255,bangkok
2020-07-03 18:00:00,27.5,46,265,bangkok
2020-07-03 21:00:00,27.5,44,265,bangkok
2020-07-04 00:00:00,27.9,44,265,bangkok
2020-07-04 03:00:00,27.9,34,270,bangkok
2020-07-04 06:00:00,27.9,34,270,bangkok
2020-07-04 09:00:00,27.9,34,270,bangkok
2020-07-04 12:00:00,27.9,39,260,bangkok
2020-07-04 15:00:00,27.8,39,260,bangkok
2020-07-04 18:00:00,27.8,39,260,bangkok
2020-07-04 21:00:00,27.8,39,260,bangkok
2020-07-05 00:00:00,27.8,39,260,bangkok
2020-07-05 03:00:00,27.5,39,260,bangkok
2020-07-05 06:00:00,27.5,39,260,bangkok
2020-07-05 09:00:00,30.6,39,260,bangkok
2020-07-05 12:00:00,30.6,39,260,bangkok
2020-07-05 15:00:00,30.6,39,260,bangkok
2020-07-05 18:00:00,30.6,32,290,bangkok
2020-07-05 21:00:00,27.1,32,290,bangkok
2020-07-06 00:00:00,27.1,19,305,bangkok
2020-07-06 03:00:00,29.4,22,335,bangkok
2020-07-06 06:00:00,29.4,10,345,bangkok
2020-07-06 09:00:00,29.4,10,345,bangkok
2020-07-06 12:00:00,29.4,10,345,bangkok
2020-07-06 15:00:00,30.9,10,345,bangkok
2020-07-06 18:00:00,29.4,5,130,bangkok
2020-07-06 21:00:00,29.4,8,150,bangkok
2020-07-07 00:00:00,29.4,8,150,bangkok
2020-07-07 03:00:00,29.4,8,150,bangkok
2020-07-07 06:00:00,31.3,8,150,bangkok
2020-07-07 09:00:00,31.3,8,150,bangkok
2020-07-07 12:00:00,31.3,8,150,bangkok
2020-07-07 15:00:00,31.3,29,150,bangkok
2020-07-07 18:00:00,31.3,22,160,bangkok
2020-07-07 21:00:00,31.3,22,160,bangkok
2020-07-08 00:00:00,31.3,22,160,bangkok
2020-07-08 03:00:00,31.3,22,160,bangkok
2020-07-08 06:00:00,31.3,15,175,bangkok
2020-07-08 09:00:00,31.3,15,175,bangkok
2020-07-08 12:00:00,31.3,15,175,bangkok
2020-07-08 15:00:00,31.3,15,175,bangkok
2020-07-08 18:00:00,28.9,15,175,bangkok
2020-07-08 21:00:00,28.9,14,225,bangkok
2020-07-09 00:00:00,28.9,14,235,bangkok
2020-07-09 03:00:00,28.9,13,250,bangkok
2020-07-09 06:00:00,32.5,12,250,bangkok
2020-07-09 09:00:00,32.5,12,265,bangkok
2020-07-09 12:00:00,32.5,12,265,bangkok
2020-07-09 15:00:00,32.5,12,265,bangkok
2020-07-09 18:00:00,29.4,12,265,bangkok
2020-07-09 21:00:00,29.4,13,240,bangkok
2020-07-10 00:00:00,29.4,13,240,bangkok
2020-07-10 03:00:00,29.4,13,240,bangkok
2020-07-10 06:00:00,29.4,13,240,bangkok
2020-07-10 09:00:00,29.4,13,240,bangkok
2020-07-10 12:00:00,29.4,13,240,bangkok
2020-07-10 15:00:00,30.2,13,255,bangkok
2020-07-10 18:00:00,30.2,13,255,bangkok
2020-07-10 21:00:00,30.2,13,255,bangkok
2020-07-11 00:00:00,30.2,16,265,bangkok
2020-07-11 03:00:00,30.2,16,275,bangkok
2020-07-11 06:00:00,33.0,16,275,bangkok
2020-07-11 09:00:00,33.0,16,275,bangkok
2020-07-11 12:00:00,33.0,16,275,bangkok
2020-07-11 15:00:00,33.0,16,275,bangkok
2020-07-11 18:00:00,30.4,16,275,bangkok
2020-07-11 21:00:00,30.4,16,275,bangkok
2020-07-12 00:00:00,30.4,9,260,bangkok
2020-07-12 03:00:00,30.4,10,235,bangkok
2020-07-12 06:00:00,31.2,8,220,bangkok
2020-07-12 09:00:00,31.2,9,220,bangkok
2020-07-12 12:00:00,31.2,9,230,bangkok
2020-07-12 15:00:00,31.2,9,230,bangkok
2020-07-12 18:00:00,31.2,9,230,bangkok
2020-07-12 21:00:00,31.2,9,230,bangkok
2020-07-13 00:00:00,31.2,9,230,bangkok
2020-07-13 03:00:00,28.4,9,230,bangkok
2020-07-13 06:00:00,28.4,6,315,bangkok
2020-07-13 09:00:00,28.4,5,265,bangkok
2020-07-13 12:00:00,28.8,5,265,bangkok
2020-07-13 15:00:00,28.8,5,265,bangkok
2020-07-13 18:00:00,28.8,5,265,bangkok
2020-07-13 21:00:00,27.7,20,250,bangkok
2020-07-14 00:00:00,27.7,20,250,bangkok
2020-07-14 03:00:00,27.7,20,250,bangkok
2020-07-14 06:00:00,27.7,20,250,bangkok
2020-07-14 09:00:00,27.7,20,250,bangkok
2020-07-14 12:00:00,28.6,19,285,bangkok
2020-07-14 15:00:00,28.6,19,285,bangkok
2020-07-14 18:00:00,28.6,19,285,bangkok
2020-07-14 21:00:00,28.6,19,285,bangkok
2020-07-15 00:00:00,28.6,19,285,bangkok
2020-07-15 03:00:00,28.6,19,285,bangkok
2020-07-15 06:00:00,28.6,12,265,bangkok
2020-07-15 09:00:00,31.1,12,265,bangkok
2020-07-15 12:00:00,31.1,12,265,bangkok
2020-07-15 15:00:00,28.8,12,265,bangkok
2020-07-15 18:00:00,28.8,14,280,bangkok
2020-07-15 21:00:00,28.8,14,280,bangkok
2020-07-16 00:00:00,28.8,14,280,bangkok
2020-07-16 03:00:00,28.8,14,280,bangkok
2020-07-16 06:00:00,28.8,14,280,bangkok
2020-07-16 09:00:00,28.8,14,280,bangkok
2020-07-16 12:00:00,29.2,14,280,bangkok
2020-07-16 15:00:00,29.2,24,230,bangkok
2020-07-16 18:00:00,29.2,24,230,bangkok
2020-07-16 21:00:00,28.0,24,230,bangkok
2020-07-17 00:00:00,28.1,24,230,bangkok
2020-07-17 03:00:00,28.1,24,230,bangkok
2020-07-17 06:00:00,28.1,24,230,bangkok
2020-07-17 09:00:00,28.1,24,230,bangkok
2020-07-17 12:00:00,32.8,24,230,bangkok
2020-07-17 15:00:00,32.8,24,230,bangkok
2020-07-17 18:00:00,32.8,24,230,bangkok
2020-07-17 21:00:00,32.8,24,230,bangkok
2020-07-18 00:00:00,32.8,6,205,bangkok
2020-07-18 03:00:00,32.8,5,225,bangkok
2020-07-18 06:00:00,32.8,5,225,bangkok
2020-07-18 09:00:00,32.8,5,225,bangkok
2020-07-18 12:00:00,32.8,5,225,bangkok
2020-07-18 15:00:00,32.8,5,225,bangkok
2020-07-18 18:00:00,32.8,6,205,bangkok
2020-07-18 21:00:00,32.8,5,165,bangkok
2020-07-19 00:00:00,32.8,5,165,bangkok
2020-07-19 03:00:00,32.8,5,165,bangkok
2020-07-19 06:00:00,32.8,5,165,bangkok
2020-07-19 09:00:00,32.8,5,165,bangkok
2020-07-19 12:00:00,32.8,5,165,bangkok
2020-07-19 15:00:00,32.8,5,165,bangkok
2020-07-19 18:00:00,29.3,5,165,bangkok
2020-07-19 21:00:00,29.2,5,165,bangkok
2020-07-20 00:00:00,29.2,5,165,bangkok
2020-07-20 03:00:00,29.2,5,300,bangkok
2020-07-20 06:00:00,29.2,5,300,bangkok
2020-07-20 09:00:00,29.2,0,70,bangkok
2020-07-20 12:00:00,29.2,4,235,bangkok
2020-07-20 15:00:00,29.2,4,235,bangkok
2020-07-20 18:00:00,29.2,4,235,bangkok
2020-07-20 21:00:00,29.2,4,235,bangkok
2020-07-21 00:00:00,29.1,4,235,bangkok
2020-07-21 03:00:00,30.9,4,235,bangkok
2020-07-21 06:00:00,30.9,4,235,bangkok
2020-07-21 09:00:00,31.7,4,235,bangkok
2020-07-21 12:00:00,31.7,4,235,bangkok
2020-07-21 15:00:00,31.7,4,235,bangkok
2020-07-21 18:00:00,31.7,10,205,bangkok
2020-07-21 21:00:00,31.7,10,205,bangkok
2020-07-22 00:00:00,31.7,10,205,bangkok
2020-07-22 03:00:00,31.7,10,205,bangkok
2020-07-22 06:00:00,32.3,10,205,bangkok
2020-07-22 09:00:00,32.3,10,205,bangkok
2020-07-22 12:00:00,32.3,10,205,bangkok
2020-07-22 15:00:00,32.3,10,205,bangkok
2020-07-22 18:00:00,29.1,10,205,bangkok
2020-07-22 21:00:00,28.5,10,205,bangkok
2020-07-23 00:00:00,28.5,10,205,bangkok
2020-07-23 03:00:00,28.5,16,190,bangkok
2020-07-23 06:00:00,28.5,10,205,bangkok
2020-07-23 09:00:00,28.5,10,205,bangkok
2020-07-23 12:00:00,28.5,10,205,bangkok
2020-07-23 15:00:00,28.5,3,240,bangkok
2020-07-23 18:00:00,28.5,3,240,bangkok
2020-07-23 21:00:00,28.5,3,240,bangkok
2020-07-24 00:00:00,28.5,3,240,bangkok
2020-07-24 03:00:00,31.4,3,240,bangkok
2020-07-24 06:00:00,31.4,3,165,bangkok
2020-07-24 09:00:00,31.4,4,120,bangkok
2020-07-24 12:00:00,29.8,4,120,bangkok
2020-07-24 15:00:00,29.4,4,120,bangkok
2020-07-24 18:00:00,29.4,4,120,bangkok
2020-07-24 21:00:00,29.4,4,120,bangkok
2020-07-25 00:00:00,28.5,4,120,bangkok
2020-07-25 03:00:00,28.5,4,120,bangkok
2020-07-25 06:00:00,28.5,4,120,bangkok
2020-07-25 09:00:00,28.5,4,120,bangkok
2020-07-25 12:00:00,28.5,4,120,bangkok
2020-07-25 15:00:00,28.5,4,120,bangkok
2020-07-25 18:00:00,28.5,4,120,bangkok
2020-07-25 21:00:00,28.6,4,120,bangkok
2020-07-26 00:00:00,28.6,24,195,bangkok
2020-07-26 03:00:00,28.6,24,195,bangkok
2020-07-26 06:00:00,28.6,24,195,bangkok
2020-07-26 09:00:00,28.6,15,205,bangkok
2020-07-26 12:00:00,28.6,15,205,bangkok
2020-07-26 15:00:00,30.5,15,205,bangkok
2020-07-26 18:00:00,30.5,8,215,bangkok
2020-07-26 21:00:00,30.5,8,215,bangkok
2020-07-27 00:00:00,30.5,18,215,bangkok
2020-07-27 03:00:00,30.5,18,215,bangkok
2020-07-27 06:00:00,31.3,18,215,bangkok
2020-07-27 09:00:00,31.3,18,215,bangkok
2020-07-27 12:00:00,31.3,9,225,bangkok
2020-07-27 15:00:00,31.3,9,225,bangkok
2020-07-27 18:00:00,31.3,9,225,bangkok
2020-07-27 21:00:00,31.3,9,225,bangkok
2020-07-28 00:00:00,31.3,9,225,bangkok
2020-07-28 03:00:00,28.7,9,225,bangkok
2020-07-28 06:00:00,28.7,9,230,bangkok
2020-07-28 09:00:00,28.7,9,230,bangkok
2020-07-28 12:00:00,28.7,9,230,bangkok
2020-07-28 15:00:00,28.7,9,230,bangkok
2020-07-28 18:00:00,28.7,9,230,bangkok
2020-07-28 21:00:00,28.7,9,230,bangkok
2020-07-29 00:00:00,28.3,9,230,bangkok
2020-07-29 03:00:00,28.3,9,230,bangkok
2020-07-29 06:00:00,28.3,9,230,bangkok
2020-07-29 09:00:00,28.3,9,230,bangkok
2020-07-29 12:00:00,28.3,9,230,bangkok
2020-07-29 15:00:00,28.7,9,230,bangkok
2020-07-29 18:00:00,28.7,9,230,bangkok
2020-07-29 21:00:00,28.7,9,230,bangkok
2020-07-30 00:00:00,28.7,21,260,bangkok
2020-07-30 03:00:00,28.7,21,260,bangkok
2020-07-30 06:00:00,28.7,21,260,bangkok
2020-07-30 09:00:00,28.7,21,260,bangkok
2020-07-30 12:00:00,28.7,21,260,bangkok
2020-07-30 15:00:00,28.7,21,260,bangkok
2020-07-30 18:00:00,28.6,28,290,bangkok
2020-07-30 21:00:00,28.6,28,290,bangkok
2020-07-31 00:00:00,28.6,28,290,bangkok
2020-07-31 03:00:00,28.6,28,290,bangkok
2020-07-31 06:00:00,28.6,28,290,bangkok
2020-07-31 09:00:00,28.6,28,285,bangkok
2020-07-31 12:00:00,28.6,28,285,bangkok
2020-07-31 15:00:00,28.6,28,285,bangkok
2020-07-31 18:00:00,28.6,29,275,bangkok
2020-07-31 21:00:00,28.6,29,275,bangkok
2020-08-01 00:00:00,28.6,44,270,bangkok
2020-08-01 03:00:00,28.6,45,280,bangkok
2020-08-01 06:00:00,29.2,45,275,bangkok
2020-08-01 09:00:00,29.6,41,270,bangkok
2020-08-01 12:00:00,29.6,47,275,bangkok
2020-08-01 15:00:00,29.6,58,280,bangkok
2020-08-01 18:00:00,29.6,58,280,bangkok
2020-08-01 21:00:00,28.3,58,280,bangkok
2020-08-02 00:00:00,28.1,58,280,bangkok
2020-08-02 03:00:00,28.1,58,280,bangkok
2020-08-02 06:00:00,28.1,58,280,bangkok
2020-08-02 09:00:00,28.1,54,270,bangkok
2020-08-02 12:00:00,28.1,54,270,bangkok
2020-08-02 15:00:00,28.1,54,270,bangkok
2020-08-02 18:00:00,28.1,54,270,bangkok
2020-08-02 21:00:00,27.0,54,270,bangkok
2020-08-03 00:00:00,27.9,54,270,bangkok
2020-08-03 03:00:00,27.9,54,270,bangkok
2020-08-03 06:00:00,31.6,54,270,bangkok
2020-08-03 09:00:00,31.6,54,270,bangkok
2020-08-03 12:00:00,29.8,54,270,bangkok
2020-08-03 15:00:00,29.8,54,270,bangkok
2020-08-03 18:00:00,29.8,70,245,bangkok
2020-08-03 21:00:00,28.9,70,245,bangkok
2020-08-04 00:00:00,28.9,70,245,bangkok
2020-08-04 03:00:00,28.9,58,260,bangkok
2020-08-04 06:00:00,28.9,51,240,bangkok
2020-08-04 09:00:00,31.1,51,240,bangkok
2020-08-04 12:00:00,31.1,51,240,bangkok
2020-08-04 15:00:00,31.1,51,240,bangkok
2020-08-04 18:00:00,31.1,51,240,bangkok
2020-08-04 21:00:00,26.7,51,240,bangkok
2020-08-05 00:00:00,26.7,51,240,bangkok
2020-08-05 03:00:00,26.7,47,250,bangkok
2020-08-05 06:00:00,26.7,47,250,bangkok
2020-08-05 09:00:00,26.7,47,250,bangkok
2020-08-05 12:00:00,26.7,47,250,bangkok
2020-08-05 15:00:00,27.9,47,250,bangkok
2020-08-05 18:00:00,27.9,36,275,bangkok
2020-08-05 21:00:00,27.9,36,275,bangkok
2020-08-06 00:00:00,27.8,23,285,bangkok
2020-08-06 03:00:00,27.8,23,285,bangkok
2020-08-06 06:00:00,27.8,23,285,bangkok
2020-08-06 09:00:00,31.4,22,290,bangkok
2020-08-06 12:00:00,29.2,22,290,bangkok
2020-08-06 15:00:00,29.2,22,290,bangkok
2020-08-06 18:00:00,29.2,22,290,bangkok
2020-08-06 21:00:00,29.2,22,290,bangkok
2020-08-07 00:00:00,29.2,24,285,bangkok
2020-08-07 03:00:00,27.8,19,285,bangkok
2020-08-07 06:00:00,27.8,17,285,bangkok
2020-08-07 09:00:00,27.8,26,270,bangkok
2020-08-07 12:00:00,27.8,25,260,bangkok
2020-08-07 15:00:00,27.8,23,275,bangkok
2020-08-07 18:00:00,27.8,23,275,bangkok
2020-08-07 21:00:00,27.5,23,275,bangkok
2020-08-08 00:00:00,27.5,23,275,bangkok
2020-08-08 03:00:00,27.5,23,275,bangkok
2020-08-08 06:00:00,27.5,22,285,bangkok
2020-08-08 09:00:00,27.5,22,285,bangkok
2020-08-08 12:00:00,27.5,22,285,bangkok
2020-08-08 15:00:00,27.5,22,285,bangkok
2020-08-08 18:00:00,27.5,19,240,bangkok
2020-08-08 21:00:00,27.5,23,240,bangkok
2020-08-09 00:00:00,27.5,23,240,bangkok
2020-08-09 03:00:00,27.8,23,240,bangkok
2020-08-09 06:00:00,31.6,23,240,bangkok
2020-08-09 09:00:00,30.8,23,240,bangkok
2020-08-09 12:00:00,30.8,29,240,bangkok
2020-08-09 15:00:00,30.8,28,245,bangkok
2020-08-09 18:00:00,30.8,28,245,bangkok
2020-08-09 21:00:00,30.8,28,245,bangkok
2020-08-10 00:00:00,30.8,28,245,bangkok
2020-08-10 03:00:00,30.8,28,245,bangkok
2020-08-10 06:00:00,31.6,28,245,bangkok
2020-08-10 09:00:00,31.6,38,260,bangkok
2020-08-10 12:00:00,31.6,38,260,bangkok
2020-08-10 15:00:00,31.6,38,260,bangkok
2020-08-10 18:00:00,31.6,38,260,bangkok
2020-08-10 21:00:00,31.6,38,260,bangkok
2020-08-11 00:00:00,31.6,40,260,bangkok
2020-08-11 03:00:00,31.6,40,260,bangkok
2020-08-11 06:00:00,31.6,40,260,bangkok
2020-08-11 09:00:00,31.6,40,260,bangkok
2020-08-11 12:00:00,31.6,40,260,bangkok
2020-08-11 15:00:00,31.6,29,270,bangkok
2020-08-11 18:00:00,31.6,28,260,bangkok
2020-08-11 21:00:00,28.1,28,260,bangkok
2020-08-12 00:00:00,28.1,31,270,bangkok
2020-08-12 03:00:00,28.1,23,260,bangkok
2020-08-12 06:00:00,28.1,23,260,bangkok
2020-08-12 09:00:00,28.1,23,260,bangkok
2020-08-12 12:00:00,29.2,23,260,bangkok
2020-08-12 15:00:00,29.2,23,260,bangkok
2020-08-12 18:00:00,27.3,23,260,bangkok
2020-08-12 21:00:00,26.5,36,275,bangkok
2020-08-13 00:00:00,26.5,36,275,bangkok
2020-08-13 03:00:00,26.5,36,275,bangkok
2020-08-13 06:00:00,26.5,36,275,bangkok
2020-08-13 09:00:00,30.3,36,275,bangkok
2020-08-13 12:00:00,30.3,36,275,bangkok
2020-08-13 15:00:00,27.3,37,255,bangkok
2020-08-13 18:00:00,27.3,37,255,bangkok
2020-08-13 21:00:00,27.3,31,280,bangkok
2020-08-14 00:00:00,27.3,31,280,bangkok
2020-08-14 03:00:00,29.3,36,245,bangkok
2020-08-14 06:00:00,29.3,36,245,bangkok
2020-08-14 09:00:00,28.9,36,245,bangkok
2020-08-14 12:00:00,28.9,36,245,bangkok
2020-08-14 15:00:00,28.9,33,245,bangkok
2020-08-14 18:00:00,27.3,35,250,bangkok
2020-08-14 21:00:00,27.3,35,250,bangkok
2020-08-15 00:00:00,27.3,35,250,bangkok
2020-08-15 03:00:00,26.8,38,250,bangkok
2020-08-15 06:00:00,26.8,38,250,bangkok
2020-08-15 09:00:00,26.8,38,250,bangkok
2020-08-15 12:00:00,26.8,38,250,bangkok
2020-08-15 15:00:00,27.0,25,270,bangkok
2020-08-15 18:00:00,27.0,25,265,bangkok
2020-08-15 21:00:00,26.2,25,265,bangkok
2020-08-16 00:00:00,26.8,25,265,bangkok
2020-08-16 03:00:00,26.8,25,265,bangkok
2020-08-16 06:00:00,30.4,25,265,bangkok
2020-08-16 09:00:00,30.4,25,265,bangkok
2020-08-16 12:00:00,30.4,21,265,bangkok
2020-08-16 15:00:00,30.4,21,265,bangkok
2020-08-16 18:00:00,30.4,21,265,bangkok
2020-08-16 21:00:00,30.4,21,265,bangkok
2020-08-17 00:00:00,30.4,21,265,bangkok
2020-08-17 03:00:00,30.4,17,260,bangkok
2020-08-17 06:00:00,30.4,17,260,bangkok
2020-08-17 09:00:00,30.4,17,260,bangkok
2020-08-17 12:00:00,30.4,17,260,bangkok
2020-08-17 15:00:00,30.4,21,280,bangkok
2020-08-17 18:00:00,30.4,21,280,bangkok
2020-08-17 21:00:00,28.5,17,295,bangkok
2020-08-18 00:00:00,28.5,17,295,bangkok
2020-08-18 03:00:00,28.5,17,295,bangkok
2020-08-18 06:00:00,28.5,17,295,bangkok
2020-08-18 09:00:00,28.5,17,295,bangkok
2020-08-18 12:00:00,30.6,17,295,bangkok
2020-08-18 15:00:00,29.2,16,255,bangkok
2020-08-18 18:00:00,29.2,16,255,bangkok
2020-08-18 21:00:00,29.2,16,255,bangkok
2020-08-19 00:00:00,29.2,25,280,bangkok
2020-08-19 03:00:00,28.5,21,275,bangkok
2020-08-19 06:00:00,30.2,21,275,bangkok
2020-08-19 09:00:00,30.2,21,275,bangkok
2020-08-19 12:00:00,30.2,21,275,bangkok
2020-08-19 15:00:00,30.2,21,275,bangkok
2020-08-19 18:00:00,30.2,17,255,bangkok
2020-08-19 21:00:00,30.2,19,275,bangkok
2020-08-20 00:00:00,30.2,18,260,bangkok
2020-08-20 03:00:00,30.2,16,240,bangkok
2020-08-20 06:00:00,30.2,18,250,bangkok
2020-08-20 09:00:00,32.0,18,250,bangkok
2020-08-20 12:00:00,32.0,18,250,bangkok
2020-08-20 15:00:00,32.0,18,250,bangkok
2020-08-20 18:00:00,32.0,18,250,bangkok
2020-08-20 21:00:00,32.0,10,295,bangkok
2020-08-21 00:00:00,32.0,10,295,bangkok
2020-08-21 03:00:00,32.0,18,270,bangkok
2020-08-21 06:00:00,32.0,18,270,bangkok
2020-08-21 09:00:00,32.0,18,270,bangkok
2020-08-21 12:00:00,26.2,18,270,bangkok
2020-08-21 15:00:00,26.2,18,270,bangkok
2020-08-21 18:00:00,26.2,18,270,bangkok
2020-08-21 21:00:00,26.2,18,270,bangkok
2020-08-22 00:00:00,27.1,18,270,bangkok
2020-08-22 03:00:00,27.1,18,270,bangkok
2020-08-22 06:00:00,27.1,18,270,bangkok
2020-08-22 09:00:00,30.8,18,270,bangkok
2020-08-22 12:00:00,30.8,25,265,bangkok
2020-08-22 15:00:00,30.8,24,265,bangkok
2020-08-22 18:00:00,30.8,24,265,bangkok
2020-08-22 21:00:00,30.8,24,265,bangkok
2020-08-23 00:00:00,30.8,24,265,bangkok
2020-08-23 03:00:00,30.8,29,230,bangkok
2020-08-23 06:00:00,30.8,29,230,bangkok
2020-08-23 09:00:00,31.4,29,230,bangkok
2020-08-23 12:00:00,31.4,29,230,bangkok
2020-08-23 15:00:00,28.9,29,230,bangkok
2020-08-23 18:00:00,28.9,29,280,bangkok
2020-08-23 21:00:00,28.9,29,280,bangkok
2020-08-24 00:00:00,28.9,27,275,bangkok
2020-08-24 03:00:00,28.9,27,275,bangkok
2020-08-24 06:00:00,28.9,27,275,bangkok
2020-08-24 09:00:00,31.8,27,275,bangkok
2020-08-24 12:00:00,31.8,27,275,bangkok
2020-08-24 15:00:00,29.5,27,275,bangkok
2020-08-24 18:00:00,29.5,13,280,bangkok
2020-08-24 21:00:00,29.5,13,280,bangkok
2020-08-25 00:00:00,27.8,13,280,bangkok
2020-08-25 03:00:00,27.8,13,280,bangkok
2020-08-25 06:00:00,32.9,13,280,bangkok
2020-08-25 09:00:00,32.9,13,280,bangkok
2020-08-25 12:00:00,32.9,13,280,bangkok
2020-08-25 15:00:00,32.9,22,285,bangkok
2020-08-25 18:00:00,29.0,22,285,bangkok
2020-08-25 21:00:00,29.0,22,285,bangkok
2020-08-26 00:00:00,29.0,22,285,bangkok
2020-08-26 03:00:00,29.0,21,275,bangkok
2020-08-26 06:00:00,29.0,16,280,bangkok
2020-08-26 09:00:00,29.0,21,285,bangkok
2020-08-26 12:00:00,29.0,26,285,bangkok
2020-08-26 15:00:00,30.0,26,285,bangkok
2020-08-26 18:00:00,29.2,26,285,bangkok
2020-08-26 21:00:00,29.2,26,285,bangkok
2020-08-27 00:00:00,29.2,26,285,bangkok
2020-08-27 03:00:00,27.1,28,300,bangkok
2020-08-27 06:00:00,32.7,28,300,bangkok
2020-08-27 09:00:00,32.7,28,300,bangkok
2020-08-27 12:00:00,30.6,28,300,bangkok
2020-08-27 15:00:00,30.6,28,300,bangkok
2020-08-27 18:00:00,29.4,28,300,bangkok
2020-08-27 21:00:00,29.4,28,300,bangkok
2020-08-28 00:00:00,29.4,28,300,bangkok
2020-08-28 03:00:00,29.7,28,300,bangkok
2020-08-28 06:00:00,29.7,28,300,bangkok
2020-08-28 09:00:00,29.7,21,295,bangkok
2020-08-28 12:00:00,29.7,21,295,bangkok
2020-08-28 15:00:00,29.7,21,295,bangkok
2020-08-28 18:00:00,29.7,21,295,bangkok
2020-08-28 21:00:00,29.7,21,295,bangkok
2020-08-29 00:00:00,29.7,21,295,bangkok
2020-08-29 03:00:00,29.7,21,295,bangkok
2020-08-29 06:00:00,29.7,2,30,bangkok
2020-08-29 09:00:00,29.7,5,305,bangkok
2020-08-29 12:00:00,30.5,5,255,bangkok
2020-08-29 15:00:00,30.5,9,320,bangkok
2020-08-29 18:00:00,30.5,9,320,bangkok
2020-08-29 21:00:00,30.5,9,320,bangkok
2020-08-30 00:00:00,28.3,9,320,bangkok
2020-08-30 03:00:00,28.3,9,320,bangkok
2020-08-30 06:00:00,32.7,9,320,bangkok
2020-08-30 09:00:00,32.7,9,320,bangkok
2020-08-30 12:00:00,32.7,9,320,bangkok
2020-08-30 15:00:00,30.2,9,320,bangkok
2020-08-30 18:00:00,30.2,9,320,bangkok
2020-08-30 21:00:00,28.0,9,320,bangkok
2020-08-31 00:00:00,28.0,9,320,bangkok
2020-08-31 03:00:00,28.0,9,320,bangkok
2020-08-31 06:00:00,28.0,9,320,bangkok
2020-08-31 09:00:00,28.0,9,320,bangkok
2020-08-31 12:00:00,28.0,9,320,bangkok
2020-08-31 15:00:00,28.0,9,320,bangkok
2020-08-31 18:00:00,29.2,9,320,bangkok
2020-08-31 21:00:00,27.7,9,320,bangkok
2020-09-01 00:00:00,26.3,9,320,bangkok
2020-09-01 03:00:00,26.3,8,205,bangkok
2020-09-01 06:00:00,26.3,8,205,bangkok
2020-09-01 09:00:00,26.3,8,205,bangkok
2020-09-01 12:00:00,26.3,8,205,bangkok
2020-09-01 15:00:00,26.3,8,205,bangkok
2020-09-01 18:00:00,26.3,8,205,bangkok
2020-09-01 21:00:00,26.3,8,205,bangkok
2020-09-02 00:00:00,26.3,16,260,bangkok
2020-09-02 03:00:00,30.4,16,260,bangkok
2020-09-02 06:00:00,30.4,16,260,bangkok
2020-09-02 09:00:00,32.5,16,260,bangkok
2020-09-02 12:00:00,32.5,16,260,bangkok
2020-09-02 15:00:00,32.5,16,260,bangkok
2020-09-02 18:00:00,27.6,16,260,bangkok
2020-09-02 21:00:00,27.6,16,260,bangkok
2020-09-03 00:00:00,27.6,16,260,bangkok
2020-09-03 03:00:00,27.6,16,260,bangkok
2020-09-03 06:00:00,32.3,16,260,bangkok
2020-09-03 09:00:00,32.3,16,260,bangkok
2020-09-03 12:00:00,32.3,16,260,bangkok
2020-09-03 15:00:00,30.6,5,325,bangkok
2020-09-03 18:00:00,30.2,5,325,bangkok
2020-09-03 21:00:00,28.6,5,325,bangkok
2020-09-04 00:00:00,28.6,5,325,bangkok
2020-09-04 03:00:00,31.5,5,325,bangkok
2020-09-04 06:00:00,31.5,5,325,bangkok
2020-09-04 09:00:00,31.5,5,325,bangkok
2020-09-04 12:00:00,31.5,6,100,bangkok
2020-09-04 15:00:00,31.5,6,100,bangkok
2020-09-04 18:00:00,29.3,6,100,bangkok
2020-09-04 21:00:00,29.3,6,100,bangkok
2020-09-05 00:00:00,29.3,6,100,bangkok
2020-09-05 03:00:00,29.3,12,165,bangkok
2020-09-05 06:00:00,29.3,12,195,bangkok
2020-09-05 09:00:00,32.5,12,205,bangkok
2020-09-05 12:00:00,32.5,10,220,bangkok
2020-09-05 15:00:00,29.8,10,220,bangkok
2020-09-05 18:00:00,29.8,10,220,bangkok
2020-09-05 21:00:00,29.8,10,220,bangkok
2020-09-06 00:00:00,29.8,10,220,bangkok
